TimeWindow  Iteration  ResRel(Pressure)  
    80      57   3.97959579e-06  
    80      58   3.97542474e-06  
    80      59   3.97097972e-06  
    80      60   3.96625720e-06  
    80      61   3.96125069e-06  
    80      62   3.95597753e-06  
    80      63   3.95039769e-06  
    80      64   3.94454238e-06  
    80      65   3.93839153e-06  
    80      66   3.93246014e-06  
    80      67   2.31952942e-07  
    81       1   2.29987450e-04  
    81       2   1.01662631e-02  
    81       3   4.29577695e-06  
    81       4   2.50960762e-06  
    81       5   2.50814232e-06  
    81       6   2.50635772e-06  
    81       7   2.50457281e-06  
    81       8   2.50278857e-06  
    81       9   2.50100453e-06  
    81      10   2.49922085e-06  
    81      11   2.49743740e-06  
    81      12   2.49592649e-06  
    81      13   2.54731382e-06  
    81      14   2.49185886e-06  
    81      15   2.49007458e-06  
    81      16   2.48829927e-06  
    81      17   2.48652446e-06  
    81      18   2.48471034e-06  
    81      19   2.46477429e-06  
    81      20   2.47716609e-06  
    81      21   2.47575458e-06  
    81      22   2.47781756e-06  
    81      23   2.47604447e-06  
    81      24   2.47427090e-06  
    81      25   2.47249857e-06  
    81      26   2.47073566e-06  
    81      27   2.47122624e-06  
    81      28   2.46865406e-06  
    81      29   2.46311846e-06  
    81      30   2.46374896e-06  
    81      31   2.46197894e-06  
    81      32   2.46020811e-06  
    81      33   2.45843726e-06  
    81      34   2.45666682e-06  
    81      35   2.45489669e-06  
    81      36   2.45312712e-06  
    81      37   2.45135842e-06  
    81      38   2.44959064e-06  
    81      39   2.44782463e-06  
    81      40   2.44639519e-06  
    81      41   2.49220780e-06  
    81      42   2.44246323e-06  
    81      43   2.44069647e-06  
    81      44   2.43894142e-06  
    81      45   2.43718979e-06  
    81      46   2.43544223e-06  
    81      47   2.43358206e-06  
    81      48   2.39308911e-06  
    81      49   2.42947574e-06  
    81      50   2.42760509e-06  
    81      51   2.42570541e-06  
    81      52   2.42377565e-06  
    81      53   2.42180443e-06  
    81      54   2.41811729e-06  
    81      55   2.41814707e-06  
    81      56   2.41779173e-06  
    81      57   2.41189695e-06  
    81      58   2.35221321e-06  
    81      59   2.37317486e-06  
    81      60   2.40137980e-06  
    81      61   2.41053694e-06  
    81      62   2.39743597e-06  
    81      63   2.39562826e-06  
    81      64   2.31042408e-06  
    81      65   2.39497314e-06  
    81      66   2.40151030e-06  
    81      67   2.43319739e-06  
    81      68   2.41318888e-06  
    81      69   2.52326487e-06  
    81      70   2.41433142e-06  
    81      71   2.40269786e-06  
    81      72   2.40274745e-06  
    81      73   2.40101961e-06  
    81      74   2.33860145e-06  
    81      75   2.38224664e-06  
    81      76   2.39769271e-06  
    81      77   2.39293413e-06  
    81      78   2.38980993e-06  
    81      79   2.38774475e-06  
    81      80   2.38532163e-06  
    81      81   2.49051016e-06  
    81      82   2.39153533e-06  
    81      83   2.35298356e-06  
    81      84   2.37021461e-06  
    81      85   2.35989132e-06  
    81      86   2.35225920e-06  
    81      87   2.35000079e-06  
    81      88   2.35323265e-06  
    81      89   2.35997480e-06  
    81      90   2.36768540e-06  
    81      91   2.37506403e-06  
    81      92   2.67482916e-06  
    81      93   2.38675636e-06  
    81      94   2.38365658e-06  
    81      95   2.37832155e-06  
    81      96   2.38843439e-06  
    81      97   2.36124573e-06  
    81      98   2.35083078e-06  
    81      99   2.40466022e-06  
    81     100   2.32018940e-06  
    82       1   2.80675998e-04  
    82       2   2.11671258e-05  
    82       3   2.19345240e-06  
    82       4   2.86979725e-06  
    82       5   3.07374551e-06  
    82       6   3.13436462e-06  
    82       7   3.15103627e-06  
    82       8   3.15422701e-06  
    82       9   3.15326212e-06  
    82      10   3.15095778e-06  
    82      11   3.14827511e-06  
    82      12   3.14543615e-06  
    82      13   3.14247450e-06  
    82      14   3.13953319e-06  
    82      15   3.13650024e-06  
    82      16   3.13343720e-06  
    82      17   3.13034841e-06  
    82      18   3.22944573e-06  
    82      19   3.15511070e-06  
    82      20   3.12962516e-06  
    82      21   3.11953845e-06  
    82      22   3.11416387e-06  
    82      23   3.11018866e-06  
    82      24   3.10663192e-06  
    82      25   3.10316075e-06  
    82      26   3.09967430e-06  
    82      27   3.09617370e-06  
    82      28   3.09264856e-06  
    82      29   3.08905511e-06  
    82      30   3.08544549e-06  
    82      31   3.08179201e-06  
    82      32   3.07810115e-06  
    82      33   3.07437133e-06  
    82      34   3.07062022e-06  
    82      35   3.06682625e-06  
    82      36   3.06302273e-06  
    82      37   3.05916988e-06  
    82      38   3.05530755e-06  
    82      39   3.05141118e-06  
    82      40   3.04750561e-06  
    82      41   3.04381851e-06  
    82      42   1.52626650e-06  
    82      43   1.64426184e-06  
    82      44   2.62865162e-06  
    82      45   4.23430984e-06  
    82      46   3.42382622e-06  
    82      47   3.50812600e-06  
    82      48   3.18902384e-06  
    82      49   3.36304025e-06  
    82      50   3.12508422e-06  
    82      51   3.04974426e-06  
    82      52   3.02464067e-06  
    82      53   3.01491244e-06  
    82      54   3.00992967e-06  
    82      55   3.00642800e-06  
    82      56   3.00335974e-06  
    82      57   3.28429482e-06  
    82      58   3.08009744e-06  
    82      59   3.01471404e-06  
    82      60   2.99263640e-06  
    82      61   2.98381437e-06  
    82      62   2.97906536e-06  
    82      63   2.97556957e-06  
    82      64   2.97248500e-06  
    82      65   2.96953762e-06  
    82      66   2.96667175e-06  
    82      67   2.96394641e-06  
    82      68   2.96129838e-06  
    82      69   2.95880281e-06  
    82      70   2.95647458e-06  
    82      71   2.95432483e-06  
    82      72   2.95238598e-06  
    82      73   2.95067207e-06  
    82      74   2.94922435e-06  
    82      75   2.94802684e-06  
    82      76   2.94705223e-06  
    82      77   2.94635561e-06  
    82      78   2.94583027e-06  
    82      79   2.94549166e-06  
    82      80   2.94527831e-06  
    82      81   2.94510016e-06  
    82      82   2.94508204e-06  
    82      83   4.07903194e-06  
    82      84   2.75895243e-06  
    82      85   1.14885793e-06  
    82      86   1.95700057e-06  
    82      87   2.12330803e-06  
    82      88   2.12528297e-06  
    82      89   2.12283080e-06  
    82      90   2.12013478e-06  
    82      91   2.11728050e-06  
    82      92   2.11429928e-06  
    82      93   2.11124175e-06  
    82      94   2.10810835e-06  
    82      95   2.65347615e-06  
    82      96   2.12306116e-06  
    82      97   2.10747409e-06  
    82      98   2.10531490e-06  
    82      99   2.10302041e-06  
    82     100   2.10003132e-06  
    83       1   2.45947757e-04  
    83       2   4.46034794e-05  
    83       3   1.90482026e-06  
    83       4   2.00886332e-06  
    83       5   2.01125518e-06  
    83       6   2.00999802e-06  
    83       7   1.99895333e-06  
    83       8   2.00666177e-06  
    83       9   2.00559446e-06  
    83      10   2.00419706e-06  
    83      11   2.00278830e-06  
    83      12   2.00137696e-06  
    83      13   1.99996381e-06  
    83      14   1.99855579e-06  
    83      15   1.99714749e-06  
    83      16   1.99573760e-06  
    83      17   1.99433120e-06  
    83      18   1.99292777e-06  
    83      19   1.99152778e-06  
    83      20   1.99012829e-06  
    83      21   1.98873607e-06  
    83      22   1.98734624e-06  
    83      23   1.98596210e-06  
    83      24   1.98458403e-06  
    83      25   1.98321142e-06  
    83      26   1.98184572e-06  
    83      27   1.98048341e-06  
    83      28   1.97912895e-06  
    83      29   1.97778009e-06  
    83      30   1.97667625e-06  
    83      31   2.06352534e-06  
    83      32   1.97819635e-06  
    83      33   1.97456808e-06  
    83      34   1.97272498e-06  
    83      35   1.97093263e-06  
    83      36   1.93616735e-06  
    83      37   1.96702838e-06  
    83      38   1.96630079e-06  
    83      39   1.96477794e-06  
    83      40   1.96322747e-06  
    83      41   1.96167492e-06  
    83      42   1.95144966e-06  
    83      43   1.95655993e-06  
    83      44   1.95531839e-06  
    83      45   1.95381792e-06  
    83      46   1.96119591e-06  
    83      47   1.95148347e-06  
    83      48   1.94937684e-06  
    83      49   1.94782692e-06  
    83      50   1.94630586e-06  
    83      51   1.94479591e-06  
    83      52   1.93800757e-06  
    83      53   1.94183433e-06  
    83      54   1.94060810e-06  
    83      55   1.93926416e-06  
    83      56   1.93791541e-06  
    83      57   1.93656439e-06  
    83      58   1.93521249e-06  
    83      59   1.93386153e-06  
    83      60   1.93250793e-06  
    83      61   1.93115410e-06  
    83      62   1.92979824e-06  
    83      63   1.92844332e-06  
    83      64   1.92708852e-06  
    83      65   1.92573437e-06  
    83      66   1.92438367e-06  
    83      67   1.92303682e-06  
    83      68   1.92169455e-06  
    83      69   1.92036142e-06  
    83      70   1.91903596e-06  
    83      71   1.91772065e-06  
    83      72   1.91641775e-06  
    83      73   1.91538018e-06  
    83      74   1.52575678e-06  
    83      75   1.90643545e-06  
    83      76   1.92383009e-06  
    83      77   1.92316392e-06  
    83      78   1.85947176e-06  
    83      79   1.95308892e-06  
    83      80   1.92197448e-06  
    83      81   1.88324316e-06  
    83      82   1.91460183e-06  
    83      83   1.91561043e-06  
    83      84   1.98569249e-06  
    83      85   1.91841492e-06  
    83      86   1.91374363e-06  
    83      87   1.91264236e-06  
    83      88   1.91168058e-06  
    83      89   1.97710455e-06  
    83      90   1.91058003e-06  
    83      91   1.90691440e-06  
    83      92   1.90596457e-06  
    83      93   1.90504428e-06  
    83      94   1.90398335e-06  
    83      95   1.90272059e-06  
    83      96   1.90118373e-06  
    83      97   1.89930868e-06  
    83      98   1.89704258e-06  
    83      99   1.89434093e-06  
    83     100   1.89108594e-06  
    84       1   2.17096455e-04  
    84       2   2.35569614e-04  
    84       3   1.60664527e-06  
    84       4   1.69600209e-06  
    84       5   1.69496078e-06  
    84       6   1.67979133e-06  
    84       7   1.69244558e-06  
    84       8   1.69126399e-06  
    84       9   1.69005566e-06  
    84      10   1.68884737e-06  
    84      11   1.68763884e-06  
    84      12   1.68643041e-06  
    84      13   1.68522193e-06  
    84      14   1.68401369e-06  
    84      15   1.68280536e-06  
    84      16   1.68159696e-06  
    84      17   1.68063933e-06  
    84      18   1.65062788e-06  
    84      19   1.67705694e-06  
    84      20   1.67639330e-06  
    84      21   1.67519383e-06  
    84      22   1.67399077e-06  
    84      23   1.67275827e-06  
    84      24   1.69095268e-06  
    84      25   1.67063903e-06  
    84      26   1.66917783e-06  
    84      27   1.66797277e-06  
    84      28   1.66677047e-06  
    84      29   1.66556688e-06  
    84      30   1.66897871e-06  
    84      31   1.66345891e-06  
    84      32   1.66181987e-06  
    84      33   1.66064522e-06  
    84      34   1.65944816e-06  
    84      35   1.67709194e-06  
    84      36   1.65712184e-06  
    84      37   1.64166275e-06  
    84      38   1.65461971e-06  
    84      39   1.65343104e-06  
    84      40   1.65224396e-06  
    84      41   1.65105734e-06  
    84      42   1.64987318e-06  
    84      43   1.66633796e-06  
    84      44   1.64759458e-06  
    84      45   1.64636593e-06  
    84      46   1.64517933e-06  
    84      47   1.64399307e-06  
    84      48   1.64280545e-06  
    84      49   1.64161780e-06  
    84      50   1.64042913e-06  
    84      51   1.63924002e-06  
    84      52   1.63804642e-06  
    84      53   1.62001250e-06  
    84      54   1.63552877e-06  
    84      55   1.63435479e-06  
    84      56   1.63317761e-06  
    84      57   1.63200042e-06  
    84      58   1.63082346e-06  
    84      59   1.62964599e-06  
    84      60   1.62846842e-06  
    84      61   1.62729079e-06  
    84      62   1.62611233e-06  
    84      63   1.62520775e-06  
    84      64   1.58528630e-06  
    84      65   1.62188507e-06  
    84      66   1.62127345e-06  
    84      67   1.62008088e-06  
    84      68   1.61888413e-06  
    84      69   1.61768885e-06  
    84      70   1.61649377e-06  
    84      71   1.61522422e-06  
    84      72   1.64192841e-06  
    84      73   1.61350242e-06  
    84      74   1.61688459e-06  
    84      75   1.61051162e-06  
    84      76   1.60924391e-06  
    84      77   1.60803229e-06  
    84      78   1.60682382e-06  
    84      79   1.60561817e-06  
    84      80   1.60441688e-06  
    84      81   1.60321929e-06  
    84      82   1.60202657e-06  
